timestamp,total_power_w,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
1784699084.574708570,8.016944,0.000000,0.331344,0.435134,0.227343,0.013268,0.214271,0.370783,6.379862,0.000000,0.001414,0.002729,0.040796
1784699085.042087146,7.776808,0.000000,0.220157,0.410336,0.406332,0.039285,0.216856,0.343520,6.096599,0.000808,0.000606,0.002923,0.039386
1784699085.534592603,6.914398,0.000000,0.204426,0.411563,0.083074,0.011231,0.216784,0.356019,5.588190,0.000807,0.001415,0.002973,0.037916
1784699086.046086268,5.650623,0.000000,0.227076,0.344074,0.106774,0.009759,0.217357,0.287313,4.413351,0.000404,0.000606,0.002972,0.040937
1784699086.506997447,6.093558,0.000000,0.213682,0.416953,0.398261,0.032255,0.218651,0.306551,4.464948,0.000000,0.001212,0.002680,0.038365
1784699087.126742276,5.927482,0.000000,0.207960,0.343420,0.355560,0.010949,0.217140,0.343677,4.405378,0.000000,0.000606,0.002582,0.040210
1784699087.599562471,6.244852,0.021686,0.242956,0.348623,0.164425,0.004433,0.217357,0.289772,4.914829,0.000202,0.001415,0.002925,0.036229
1784699088.058402005,8.791608,0.000000,0.220404,0.375034,0.401345,0.037331,0.231729,0.318593,7.163228,0.000000,0.001212,0.002679,0.040053
1784699088.530269498,6.445971,0.000000,0.198102,0.388383,0.091371,0.002956,0.213844,0.307113,5.200452,0.000808,0.000606,0.003507,0.038829
1784699089.018480814,8.268201,0.000000,0.204939,0.421952,0.402024,0.034010,0.217140,0.341029,6.607719,0.000000,0.000606,0.002484,0.036298
1784699089.490522288,6.968815,0.000000,0.201686,0.424564,0.383758,0.035970,0.230422,0.358197,5.291202,0.000808,0.001213,0.002680,0.038315
1784699089.962547150,5.750829,0.000000,0.207497,0.373917,0.159410,0.008535,0.218723,0.362099,4.378878,0.000000,0.001413,0.002681,0.037676
1784699090.425818843,6.824679,0.000000,0.226632,0.347963,0.282199,0.031071,0.217574,0.356182,5.319911,0.000808,0.000606,0.002973,0.038760
1784699090.918136929,6.606380,0.000000,0.209973,0.392429,0.161725,0.003551,0.219801,0.369292,5.203940,0.000404,0.001415,0.003310,0.040540
1784699091.410435108,6.880917,0.000000,0.221204,0.395841,0.059162,0.003551,0.230881,0.369292,5.556258,0.000000,0.001415,0.003166,0.040147
1784699091.897950110,6.666011,0.000000,0.233760,0.349910,0.094050,0.009475,0.223551,0.289933,5.423442,0.000202,0.001415,0.002826,0.037447
1784699092.366466293,6.462232,0.000000,0.207323,0.417404,0.396213,0.038352,0.218723,0.366613,4.773352,0.000808,0.000606,0.003215,0.039623
1784699092.854864478,6.095807,0.000000,0.313521,0.414128,0.160274,0.027420,0.215778,0.375194,4.545768,0.000000,0.001213,0.002825,0.039686
1784699093.299215555,8.227659,0.000000,0.210680,0.366895,0.298837,0.030901,0.217935,0.296785,6.761556,0.000808,0.000606,0.002823,0.039833
1784699093.767488645,6.736808,0.000000,0.211268,0.346205,0.164468,0.031234,0.230040,0.343212,5.364663,0.000808,0.000606,0.002924,0.041380
1784699094.233814073,7.103868,0.000000,0.240387,0.420585,0.404585,0.035610,0.218941,0.307688,5.426498,0.000808,0.000606,0.002924,0.045236
1784699094.706503525,8.373930,0.000000,0.252816,0.415936,0.411724,0.038219,0.218723,0.341965,6.651942,0.000808,0.001414,0.002824,0.037559
1784699095.187111928,6.508220,0.014479,0.230449,0.390034,0.156335,0.002943,0.213915,0.309813,5.148197,0.000000,0.001213,0.002876,0.037966
1784699095.650922729,7.247734,0.000000,0.201181,0.366895,0.333154,0.043503,0.219290,0.343666,5.695717,0.000000,0.001212,0.003021,0.040095
1784699096.126446269,7.866270,0.000000,0.200956,0.356750,0.090476,0.022716,0.216856,0.294716,6.637799,0.000808,0.000606,0.003509,0.041078
1784699096.578803906,6.684618,0.014461,0.207497,0.403424,0.161672,0.002362,0.215922,0.294475,5.339052,0.000000,0.001415,0.003314,0.041024
1784699097.058063495,5.809311,0.000000,0.214339,0.388383,0.136519,0.002065,0.215777,0.365220,4.441287,0.000404,0.001414,0.002825,0.041078
1784699097.542056909,7.419851,0.000000,0.197881,0.421094,0.418156,0.035128,0.238117,0.344308,5.721946,0.000808,0.000606,0.002874,0.038933
1784699098.110083361,7.187748,0.000000,0.210444,0.418825,0.364409,0.010357,0.215419,0.354913,5.572632,0.000807,0.000606,0.002876,0.036460
1784699098.566693378,6.815781,0.000000,0.213802,0.421041,0.391026,0.001471,0.219144,0.369292,5.157849,0.000808,0.001414,0.002924,0.037010
1784699099.027282148,5.771750,0.000000,0.211445,0.371412,0.297960,0.019305,0.241590,0.365773,4.219314,0.000808,0.000606,0.002922,0.040615
1784699099.494104721,8.247578,0.000000,0.213981,0.411786,0.405386,0.039779,0.216137,0.332444,6.585909,0.000000,0.001213,0.002778,0.038165
1784699099.973691105,5.651152,0.000000,0.208308,0.375265,0.349127,0.029296,0.218941,0.369122,4.056086,0.000202,0.000606,0.002733,0.041466
1784699100.462064752,5.955206,0.000000,0.214160,0.355859,0.066758,0.011597,0.218723,0.291731,4.750796,0.000202,0.001415,0.002682,0.041283
1784699100.915402015,6.525978,0.014479,0.230320,0.416656,0.367534,0.030813,0.220019,0.369903,4.834111,0.000808,0.000606,0.003023,0.037706
1784699101.382568717,6.790782,0.003617,0.191286,0.341395,0.300310,0.028027,0.219159,0.342269,5.321455,0.000808,0.000606,0.003069,0.038781
1784699101.866838908,7.540776,0.003615,0.237403,0.358118,0.161725,0.020664,0.231960,0.338687,6.145781,0.000000,0.001416,0.002778,0.038629
1784699102.338358509,7.252652,0.000000,0.207960,0.414856,0.397732,0.033693,0.229726,0.317814,5.607298,0.000000,0.001414,0.003216,0.038943
1784699102.822346107,6.806945,0.000000,0.260023,0.370753,0.366924,0.003534,0.220092,0.386822,5.157524,0.000000,0.000606,0.002582,0.038085
1784699103.318434573,7.896143,0.000000,0.214041,0.412986,0.157413,0.016256,0.214990,0.330752,6.504578,0.000202,0.001415,0.002724,0.040786
1784699103.802685374,6.859081,0.000000,0.204483,0.413994,0.392584,0.000886,0.219290,0.368848,5.215017,0.000000,0.001414,0.003118,0.039447
1784699104.374134671,8.177082,0.003616,0.253734,0.417517,0.399882,0.035510,0.218215,0.317814,6.488786,0.000404,0.000606,0.003507,0.037491
1784699104.841869593,6.811426,0.000000,0.197881,0.414106,0.385779,0.029609,0.217935,0.371464,5.153460,0.000808,0.000606,0.002874,0.036904
1784699105.306316558,8.118062,0.000000,0.213802,0.414631,0.410919,0.003261,0.218651,0.347113,6.469301,0.000000,0.000606,0.002874,0.036904
1784699105.799057418,5.655644,0.000000,0.197715,0.371513,0.193491,0.030147,0.228420,0.370853,4.219935,0.000000,0.001414,0.002585,0.039571
1784699106.266414285,8.592846,0.000000,0.217405,0.419325,0.395657,0.035043,0.218723,0.345247,6.916917,0.000202,0.001415,0.002922,0.039990
1784699106.726795887,5.812435,0.000000,0.217587,0.378631,0.336907,0.010079,0.217574,0.378086,4.231710,0.000000,0.001212,0.002972,0.037677
1784699107.214402089,6.637377,0.000000,0.211386,0.398415,0.376074,0.002961,0.220019,0.382564,5.004791,0.000202,0.001415,0.003119,0.036431
1784699107.690310533,8.201537,0.010848,0.207844,0.411229,0.392063,0.039653,0.220365,0.308958,6.568048,0.000404,0.000606,0.002779,0.038740
1784699108.258113020,6.650753,0.000000,0.207613,0.415145,0.323442,0.005609,0.219144,0.380048,5.057437,0.000202,0.001415,0.002972,0.037726
1784699108.742191987,5.692872,0.025300,0.214280,0.376591,0.292873,0.019826,0.215419,0.368547,4.137964,0.000000,0.001415,0.002582,0.038075
1784699109.326400853,6.006861,0.177236,0.194963,0.340563,0.303167,0.001471,0.218941,0.317035,4.412022,0.000202,0.001414,0.002972,0.036875
1784699109.802278667,9.361216,0.184516,0.211445,0.404747,0.229117,0.010627,0.216856,0.366001,7.696136,0.000808,0.000606,0.002974,0.037383
1784699110.379416490,6.946298,0.177103,0.220527,0.358507,0.160328,0.009736,0.218433,0.289523,5.468972,0.000404,0.000606,0.002578,0.039581
1784699110.862226699,6.740369,0.180717,0.211092,0.415756,0.385544,0.012451,0.217140,0.317326,4.957051,0.000202,0.000606,0.003119,0.039365
1784699111.331014211,5.962148,0.195272,0.214339,0.361629,0.298851,0.038895,0.230040,0.343527,4.235357,0.000808,0.000606,0.002729,0.040095
1784699111.818763504,8.463331,0.188040,0.223832,0.409915,0.409433,0.031567,0.215777,0.336346,6.604095,0.000808,0.000606,0.002828,0.040084
1784699112.303034229,6.239578,0.000000,0.207323,0.346970,0.299148,0.006773,0.216856,0.289905,4.831244,0.000000,0.001415,0.002974,0.036970
1784699112.774103107,7.317487,0.000000,0.284909,0.351477,0.297772,0.036582,0.216425,0.370072,5.714730,0.000404,0.000606,0.003216,0.041294
1784699113.262785880,5.936797,0.187946,0.227140,0.378248,0.335088,0.010357,0.298837,0.373195,4.083040,0.000202,0.001213,0.002578,0.038953
1784699113.750791598,6.954606,0.213460,0.195180,0.391897,0.058318,0.002658,0.220805,0.306909,5.523668,0.000000,0.001414,0.002973,0.037324
1784699114.230530201,9.398351,0.184378,0.207786,0.412986,0.263889,0.005918,0.220092,0.368342,7.691850,0.000202,0.001415,0.002875,0.038618
1784699114.799444815,5.758580,0.184378,0.201574,0.379596,0.297772,0.018950,0.217646,0.375366,4.039463,0.000404,0.001415,0.002682,0.039334
1784699115.274635148,6.675190,0.206173,0.210739,0.358604,0.091287,0.004709,0.220092,0.312361,5.230378,0.000202,0.000605,0.003261,0.036779
1784699115.746634690,7.085234,0.003617,0.204825,0.413994,0.375533,0.010049,0.215491,0.349773,5.469547,0.000808,0.000606,0.002826,0.038165
1784699116.223628446,5.660488,0.000000,0.204483,0.395412,0.299334,0.034897,0.218941,0.377617,4.084270,0.000808,0.000606,0.002924,0.041196
1784699116.723106847,6.561920,0.000000,0.217587,0.415597,0.385927,0.012709,0.218651,0.343370,4.924256,0.000202,0.000606,0.003899,0.039116
1784699117.290112926,7.892850,0.000000,0.191179,0.416614,0.090356,0.006180,0.217429,0.360538,6.565965,0.000404,0.000606,0.002922,0.040657
1784699117.785883741,8.462928,0.000000,0.335059,0.478787,0.403911,0.029960,0.215705,0.342432,6.613734,0.000808,0.000606,0.002973,0.038953
1784699118.254049586,8.529040,0.003615,0.220711,0.366032,0.412134,0.038150,0.215491,0.295121,6.938011,0.000202,0.000606,0.002679,0.036288
1784699118.725682350,5.788848,0.177236,0.200732,0.358604,0.319048,0.033183,0.215205,0.285102,4.155461,0.000202,0.001414,0.002776,0.039885
1784699119.217851930,6.254408,0.000000,0.236477,0.381353,0.295809,0.019507,0.217429,0.350714,4.708971,0.000404,0.001011,0.002680,0.040053
1784699119.714129837,6.409305,0.000000,0.217405,0.344915,0.062430,0.009458,0.217140,0.289523,5.222852,0.000000,0.001613,0.003021,0.040948
1784699120.174350306,7.621321,0.000000,0.210680,0.401848,0.405375,0.038562,0.219014,0.316056,5.986280,0.000202,0.001415,0.003118,0.038771
1784699120.645986904,8.333021,0.177103,0.217344,0.353714,0.401744,0.035719,0.217357,0.343370,6.546472,0.000000,0.000606,0.002678,0.036914
1784699121.106206243,8.372350,0.177103,0.236808,0.416614,0.401757,0.038895,0.219509,0.308394,6.530199,0.000000,0.001415,0.002825,0.038831
1784699121.590144541,9.309288,0.191176,0.243703,0.401632,0.398261,0.038966,0.216496,0.377707,7.398115,0.000808,0.000606,0.003118,0.038700
1784699122.061905434,7.334367,0.184470,0.214041,0.416727,0.091462,0.009418,0.210551,0.350530,5.812872,0.000000,0.001414,0.002829,0.040053
1784699122.534748789,5.524298,0.188040,0.217951,0.387150,0.160541,0.028669,0.215419,0.367939,3.909996,0.000404,0.000606,0.002583,0.045000
1784699123.018854938,8.609542,0.180808,0.204197,0.413098,0.397819,0.035697,0.215922,0.341965,6.779145,0.000404,0.000606,0.002977,0.036904
1784699123.502519106,8.134000,0.180763,0.201686,0.378556,0.090296,0.022394,0.215491,0.293397,6.705828,0.000000,0.000606,0.002583,0.042400
1784699123.971345689,5.691927,0.177103,0.204254,0.372162,0.295907,0.019838,0.216996,0.372415,3.991135,0.000404,0.000606,0.002922,0.038185
1784699124.458427592,6.616301,0.173489,0.204426,0.392785,0.170803,0.002356,0.214627,0.310381,5.104285,0.000000,0.001413,0.003118,0.038618
1784699124.931354131,6.674159,0.000000,0.230127,0.349720,0.078602,0.000000,0.220878,0.288727,5.462986,0.000000,0.000606,0.002973,0.039540
1784699125.402227692,6.188455,0.000000,0.207728,0.353618,0.159992,0.038530,0.216712,0.372854,4.793389,0.000202,0.001213,0.002923,0.041294
1784699125.882677939,5.908141,0.000000,0.213921,0.350099,0.362505,0.037353,0.220878,0.306389,4.374836,0.000000,0.001415,0.003166,0.037579
1784699126.366073997,8.793067,0.166302,0.226632,0.410921,0.401212,0.038765,0.217935,0.305410,6.982934,0.000000,0.001212,0.002973,0.038771
1784699126.826392446,7.224827,0.180898,0.210444,0.417066,0.160541,0.007990,0.235962,0.356107,5.609503,0.000808,0.001615,0.003118,0.040775
1784699127.307016601,6.767072,0.173619,0.214160,0.416953,0.402290,0.019754,0.231499,0.359498,4.908372,0.000202,0.000606,0.003215,0.036904
1784699127.782387042,9.546656,0.184424,0.207960,0.359265,0.280469,0.029000,0.216856,0.329952,7.897864,0.000808,0.000606,0.002924,0.036528
