timestamp,total_power_w,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
1784699350.298069149,7.456174,0.177325,0.369293,0.410249,0.161618,0.002060,0.301287,0.308394,5.682210,0.000000,0.001416,0.002875,0.039447
1784699350.846063429,5.767235,0.162727,0.211445,0.359459,0.097100,0.006199,0.216065,0.306270,4.365654,0.000808,0.000606,0.002926,0.037976
1784699351.287244292,6.617971,0.173576,0.210974,0.391121,0.236119,0.001483,0.216353,0.292887,5.052531,0.000000,0.001213,0.002974,0.038740
1784699351.765884179,7.021375,0.173619,0.191713,0.347050,0.124694,0.001471,0.218723,0.292132,5.627113,0.000808,0.000606,0.002831,0.040615
1784699352.284435494,6.661796,0.000000,0.208134,0.344448,0.072429,0.010621,0.218215,0.290951,5.471225,0.000000,0.001415,0.003118,0.041240
1784699352.757916058,7.069582,0.000000,0.210798,0.394767,0.252543,0.011478,0.218070,0.298751,5.637929,0.000000,0.001213,0.002826,0.041207
1784699353.242740434,5.847867,0.003617,0.207091,0.346784,0.056214,0.000000,0.216784,0.283540,4.684571,0.000000,0.001617,0.002684,0.044965
1784699353.732833856,6.811316,0.003616,0.217951,0.349720,0.142696,0.001478,0.232962,0.302235,5.511368,0.000808,0.000606,0.002923,0.044953
1784699354.210543208,6.182981,0.000000,0.210856,0.352335,0.067857,0.001479,0.241350,0.317617,4.946110,0.000000,0.001212,0.002925,0.041240
1784699354.678157004,6.699724,0.000000,0.201462,0.356629,0.106081,0.001775,0.216065,0.291351,5.483848,0.000808,0.000606,0.002974,0.038125
1784699355.158050500,6.877515,0.000000,0.207265,0.344915,0.282055,0.002071,0.218941,0.286402,5.493462,0.000808,0.000606,0.002875,0.038115
1784699355.624267669,6.424020,0.000000,0.207381,0.348647,0.065899,0.006823,0.221245,0.308750,5.219623,0.000808,0.001414,0.003900,0.039530
1784699356.086173920,6.930548,0.025326,0.210974,0.384045,0.101482,0.000297,0.225113,0.294071,5.643032,0.000000,0.001415,0.003510,0.041283
1784699356.550142241,7.117428,0.191608,0.206308,0.356846,0.254042,0.001187,0.217935,0.291840,5.555481,0.000808,0.000606,0.002582,0.038185
1784699356.973854839,6.818985,0.177236,0.217951,0.352471,0.142507,0.001775,0.217140,0.350072,5.316707,0.000202,0.001415,0.003264,0.038245
1784699357.434539296,4.507351,0.187899,0.214459,0.355089,0.120915,0.002373,0.217140,0.301871,3.062422,0.000000,0.001213,0.002828,0.041142
1784699358.192179712,6.921087,0.177192,0.194745,0.367294,0.164425,0.020369,0.216496,0.348052,5.383467,0.000000,0.001415,0.002679,0.044953
1784699358.593580887,7.035453,0.173576,0.332447,0.405171,0.065659,0.002670,0.245089,0.292913,5.472278,0.000808,0.000606,0.002921,0.041315
1784699359.046093729,6.692193,0.202555,0.204197,0.344448,0.062368,0.009813,0.217140,0.332004,5.275320,0.000808,0.001213,0.002972,0.039355
1784699359.501294251,6.951341,0.177236,0.201293,0.343155,0.061700,0.019542,0.217935,0.309174,5.577677,0.000000,0.001415,0.002828,0.039386
1784699359.947923197,6.972676,0.173619,0.216920,0.355859,0.143777,0.000888,0.217862,0.294475,5.520314,0.000000,0.001211,0.002680,0.045071
1784699360.426117306,7.008498,0.217024,0.220711,0.345289,0.093925,0.002959,0.233497,0.298244,5.552131,0.000808,0.001415,0.003120,0.039375
1784699360.854469729,6.089142,0.177192,0.211092,0.369752,0.325283,0.020122,0.219801,0.381609,4.339216,0.000808,0.000606,0.002583,0.041078
