timestamp,total_power_w,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
1784698733.982095345,7.192841,0.000000,0.224020,0.358312,0.192864,0.000593,0.229963,0.356473,5.784727,0.000808,0.001415,0.002632,0.041034
1784698734.520807199,5.493823,0.007234,0.204369,0.393761,0.298059,0.019838,0.222250,0.356636,3.945354,0.000000,0.001213,0.002631,0.042478
1784698735.035199974,6.229076,0.003616,0.213682,0.391016,0.298356,0.008306,0.215348,0.358033,4.697308,0.000202,0.001213,0.003215,0.038781
1784698735.534236159,8.548829,0.000000,0.229870,0.346205,0.177839,0.005339,0.216856,0.351442,7.176981,0.000202,0.001415,0.002680,0.040000
1784698736.068419591,7.037924,0.000000,0.217466,0.349815,0.335533,0.000890,0.214990,0.322822,5.554209,0.000000,0.001214,0.002680,0.038305
1784698736.538312037,8.216593,0.000000,0.192141,0.399360,0.401890,0.015607,0.228041,0.295766,6.639715,0.000202,0.001415,0.003215,0.039241
1784698737.096397251,6.232988,0.000000,0.213742,0.376591,0.112278,0.009418,0.217862,0.345553,4.913749,0.000808,0.000606,0.002923,0.039458
1784698737.673071030,8.053482,0.000000,0.204197,0.368114,0.151770,0.007357,0.216856,0.357253,6.705828,0.000000,0.000607,0.002973,0.038527
1784698738.138173019,7.892656,0.000000,0.220650,0.366429,0.088498,0.005592,0.237040,0.298477,6.631987,0.000808,0.001417,0.002826,0.038932
1784698738.625709698,5.504661,0.169832,0.201686,0.381870,0.203909,0.001174,0.218651,0.320739,3.965626,0.000000,0.001415,0.002826,0.036933
1784698739.158131870,7.891673,0.000000,0.198433,0.379184,0.179696,0.002071,0.216928,0.320298,6.550374,0.000808,0.000606,0.002777,0.040498
1784698739.694334259,6.379131,0.000000,0.194854,0.381346,0.262288,0.010018,0.228420,0.349912,4.906349,0.000808,0.001415,0.002925,0.040796
1784698740.194198531,7.071006,0.000000,0.214160,0.382695,0.301787,0.017246,0.217357,0.364774,5.528268,0.000404,0.001213,0.002679,0.040423
1784698740.713942941,7.802799,0.000000,0.198046,0.346487,0.084921,0.020614,0.217646,0.327731,6.564262,0.000404,0.001414,0.003119,0.038155
1784698741.170502420,8.819222,0.000000,0.227583,0.387569,0.089458,0.009469,0.240272,0.298244,7.524579,0.000000,0.001213,0.002680,0.038155
