timestamp,total_power_w,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
1784698581.010305910,9.092299,0.000000,0.256415,0.386625,0.231340,0.000000,0.215777,0.284060,7.672846,0.000000,0.001214,0.002826,0.041196
1784698581.457932106,7.633047,0.000000,0.211268,0.335443,0.060397,0.005595,0.220805,0.293047,6.462822,0.000000,0.001213,0.003216,0.039241
1784698581.930334760,9.184415,0.000000,0.217466,0.366231,0.159199,0.023673,0.235119,0.356019,7.785409,0.000000,0.001415,0.002777,0.037107
1784698582.390888572,6.030740,0.000000,0.220958,0.338483,0.012964,0.000000,0.215491,0.279902,4.918750,0.000202,0.001211,0.003166,0.039613
1784698582.869158293,6.495374,0.007232,0.204483,0.350099,0.160860,0.000000,0.217935,0.308252,5.202019,0.000808,0.000606,0.002582,0.040498
1784698583.326016645,8.898397,0.000000,0.210327,0.356846,0.069825,0.017952,0.215419,0.331035,7.652077,0.000808,0.001617,0.002879,0.039612
1784698583.773875560,7.708572,0.000000,0.210739,0.336844,0.064647,0.004460,0.242939,0.293425,6.512539,0.000000,0.001213,0.002679,0.039087
1784698584.250303335,6.611705,0.000000,0.210444,0.337876,0.064669,0.002071,0.217935,0.344150,5.391226,0.000000,0.001617,0.003119,0.038598
1784698584.718552877,8.797567,0.000000,0.205167,0.347963,0.198800,0.021358,0.216281,0.342741,7.420155,0.000808,0.000606,0.002776,0.040912
1784698585.194341893,5.626096,0.000000,0.211151,0.339268,0.021578,0.001769,0.214698,0.344615,4.451746,0.000808,0.000606,0.002924,0.036933
1784698585.674297329,6.666789,0.173576,0.204426,0.356629,0.072333,0.000000,0.228193,0.334311,5.251397,0.000000,0.002021,0.002825,0.041078
1784698586.134832784,8.028335,0.159071,0.220096,0.377018,0.045403,0.009196,0.240432,0.310309,6.622005,0.000808,0.000606,0.003021,0.040370
1784698586.590258853,8.707721,0.173489,0.216920,0.344915,0.197763,0.021112,0.220019,0.354133,7.135689,0.000000,0.001212,0.003506,0.038963
1784698587.059144688,6.505347,0.162523,0.204483,0.335297,0.014091,0.000590,0.230040,0.331056,5.183103,0.000000,0.001413,0.002876,0.039875
1784698587.530395518,9.495923,0.173576,0.197936,0.361716,0.275662,0.002071,0.216568,0.296139,7.928089,0.000808,0.000606,0.002825,0.039927
1784698587.990459841,6.807810,0.000000,0.197715,0.345386,0.060518,0.005918,0.216712,0.396562,5.542506,0.000000,0.001213,0.002925,0.038355
1784698588.437221083,8.897417,0.000000,0.221204,0.378043,0.115670,0.000591,0.214990,0.276003,7.648481,0.000000,0.001212,0.002777,0.038446
1784698588.890604430,9.068223,0.000000,0.194474,0.354222,0.033412,0.012724,0.220019,0.292350,7.919263,0.000808,0.000606,0.003315,0.037030
1784698589.350084528,8.925215,0.000000,0.197715,0.383214,0.159675,0.020171,0.218215,0.289390,7.610206,0.000000,0.001415,0.002680,0.042534
1784698589.818241506,9.076108,0.000000,0.240923,0.372566,0.269989,0.002081,0.216856,0.305631,7.625916,0.000808,0.001414,0.002778,0.037146
1784698590.266524911,9.193113,0.000000,0.208250,0.378669,0.282761,0.006510,0.214704,0.396018,7.660031,0.000808,0.000606,0.003506,0.041250
1784698590.714294445,8.886055,0.000000,0.204140,0.346970,0.287394,0.025729,0.228420,0.307049,7.443020,0.000000,0.000606,0.003166,0.039561
1784698591.198123276,9.096487,0.010848,0.207265,0.348057,0.203166,0.022955,0.218070,0.294205,7.748848,0.000808,0.000606,0.003213,0.038446
1784698591.658370630,9.063036,0.000000,0.201405,0.383526,0.194457,0.020870,0.220092,0.347113,7.648481,0.000808,0.000606,0.002777,0.042901
1784698592.130314490,6.698789,0.003613,0.227520,0.341476,0.075772,0.005592,0.220092,0.344457,5.437931,0.000000,0.001212,0.002679,0.038445
1784698592.610047655,7.865442,0.000000,0.197770,0.350384,0.161940,0.008556,0.215491,0.320251,6.568307,0.000000,0.001213,0.003215,0.038315
1784698593.074540466,8.804990,0.000000,0.204426,0.372364,0.128983,0.004447,0.219290,0.284971,7.547538,0.000808,0.000606,0.002928,0.038629
1784698593.525933696,8.902109,0.000000,0.210503,0.352091,0.212822,0.002066,0.229498,0.295766,7.556195,0.000808,0.001413,0.002632,0.038315
1784698593.974569669,8.874160,0.010843,0.230449,0.346205,0.196617,0.019554,0.218433,0.345721,7.460723,0.000000,0.001213,0.003119,0.041283
1784698594.422267179,6.988990,0.000000,0.220711,0.352091,0.299532,0.001473,0.220019,0.362099,5.492393,0.000000,0.001213,0.002777,0.036682
1784698594.974130657,9.116432,0.000000,0.239717,0.380939,0.122544,0.000000,0.218215,0.301367,7.810270,0.000404,0.001213,0.002729,0.039034
1784698595.438405630,7.583589,0.000000,0.194365,0.340460,0.038698,0.000591,0.218007,0.281590,6.465446,0.000404,0.000606,0.003020,0.040402
1784698596.002089928,6.656670,0.000000,0.214698,0.353331,0.034398,0.000888,0.216568,0.377534,5.415814,0.000808,0.000606,0.002825,0.039200
1784698596.466212066,8.961353,0.000000,0.214399,0.378351,0.317005,0.019176,0.217862,0.338532,7.430354,0.000000,0.001213,0.003221,0.041240
1784698596.929973205,6.854296,0.000000,0.210209,0.335752,0.140115,0.001184,0.217357,0.346953,5.558829,0.000808,0.000606,0.002682,0.039801
1784698597.406184940,8.969942,0.000000,0.216920,0.401662,0.194566,0.020626,0.218505,0.352896,7.520270,0.000404,0.000606,0.002585,0.040902
1784698597.858134589,9.265828,0.000000,0.197494,0.350574,0.266661,0.003538,0.223590,0.279634,7.897847,0.000000,0.001617,0.002778,0.042095
1784698598.298219805,9.006946,0.007232,0.201293,0.357137,0.143777,0.000000,0.218215,0.327281,7.708349,0.000000,0.000606,0.002972,0.040084
1784698598.868479517,7.991725,0.000000,0.223457,0.351477,0.249389,0.021707,0.216281,0.288094,6.596059,0.000808,0.000606,0.002924,0.040923
1784698599.338504367,8.895822,0.000000,0.201012,0.347963,0.091766,0.004726,0.214627,0.282500,7.710408,0.000000,0.001415,0.003170,0.038235
1784698599.794464657,9.315301,0.000000,0.217526,0.371110,0.280324,0.001480,0.216568,0.296444,7.890707,0.000000,0.001413,0.002680,0.037049
1784698600.250335669,7.293392,0.007238,0.214280,0.360160,0.075447,0.002663,0.216496,0.320691,6.051913,0.000000,0.001213,0.003511,0.039780
1784698600.726133696,9.004872,0.000000,0.217830,0.359382,0.167971,0.000000,0.217646,0.285877,7.713388,0.000808,0.000606,0.002776,0.038588
1784698601.187656015,9.021715,0.000000,0.240521,0.384868,0.089221,0.000000,0.216928,0.289523,7.756763,0.000202,0.001212,0.003514,0.038963
1784698601.674613289,7.603534,0.000000,0.236742,0.374324,0.094910,0.011865,0.217357,0.292645,6.331656,0.000000,0.001415,0.002829,0.039791
1784698602.154860328,8.723113,0.000000,0.214339,0.353235,0.230805,0.002670,0.214342,0.303793,7.358596,0.000808,0.000606,0.002679,0.041240
1784698602.606726415,9.330077,0.003619,0.214519,0.363779,0.276997,0.002352,0.216712,0.296782,7.909002,0.000000,0.001212,0.002681,0.042422
1784698603.077938980,6.661914,0.000000,0.201405,0.352660,0.301208,0.001774,0.230881,0.350233,5.181236,0.000808,0.000606,0.002778,0.038325
1784698603.534025302,7.762709,0.000000,0.223895,0.350574,0.093030,0.002071,0.219014,0.302286,6.528611,0.000808,0.000606,0.003023,0.038791
1784698603.996001783,9.106179,0.000000,0.210856,0.394616,0.289066,0.001766,0.221025,0.279645,7.663803,0.000000,0.001212,0.002680,0.041510
1784698604.466213588,9.086290,0.000000,0.240320,0.378351,0.276027,0.014733,0.220878,0.317814,7.594108,0.000808,0.001415,0.002974,0.038862
1784698605.042529578,8.810488,0.007231,0.201405,0.355976,0.054987,0.000000,0.240511,0.296139,7.608940,0.000808,0.000606,0.002926,0.040959
1784698605.526350016,8.002301,0.000000,0.217041,0.357399,0.298356,0.004133,0.228813,0.355076,6.498573,0.000000,0.001213,0.003119,0.038578
1784698605.982312815,6.636612,0.000000,0.211445,0.349815,0.162154,0.009718,0.215922,0.290551,5.351767,0.000807,0.000606,0.002728,0.041099
1784698606.450759156,9.468342,0.003614,0.201237,0.377838,0.301607,0.003847,0.215922,0.281068,8.037509,0.000000,0.001213,0.003118,0.041369
1784698606.930813540,9.113247,0.115659,0.214220,0.347868,0.195407,0.002654,0.217068,0.277817,7.699449,0.000808,0.000606,0.002728,0.038963
1784698607.398590881,8.600988,0.000000,0.236676,0.385786,0.331856,0.017952,0.218723,0.294205,7.072960,0.000000,0.001213,0.002877,0.038740
1784698607.858359044,7.382251,0.000000,0.221204,0.363779,0.048437,0.001480,0.214847,0.319178,6.168335,0.000000,0.002022,0.002631,0.040338
1784698608.334266189,6.844021,0.000000,0.204483,0.333047,0.072525,0.007089,0.216784,0.394333,5.571399,0.000000,0.001213,0.003896,0.039252
1784698608.802477601,6.802413,0.000000,0.207497,0.334809,0.094596,0.001184,0.221440,0.294851,5.607298,0.000202,0.001213,0.002679,0.036644
1784698609.265939980,7.751544,0.000000,0.194908,0.345107,0.089340,0.001184,0.216568,0.295526,6.564104,0.000000,0.001414,0.002874,0.040519
1784698609.737844406,8.019387,0.000000,0.236940,0.393655,0.074443,0.006494,0.218070,0.362299,6.681648,0.000202,0.001414,0.002831,0.041391
1784698610.198426416,8.324863,0.000000,0.204369,0.353426,0.075497,0.018347,0.219728,0.331208,7.077809,0.000000,0.001413,0.003118,0.039948
1784698610.442438564,7.598010,0.000000,0.194474,0.373678,0.077834,0.002961,0.213123,0.347590,6.343436,0.000000,0.001213,0.002874,0.040827
1784698610.914119359,6.331473,0.000000,0.207207,0.368651,0.034593,0.000886,0.216856,0.299119,5.160632,0.000000,0.001414,0.002874,0.039241
